!CSV A.01.01
!Keysight Technologies,N5231B,MY58421610,A.17.35.05
!Date: Tuesday, August 13, 2024 16:42:49
!Source: Standard

BEGIN CH1_DATA
Time(s),Tdd11(REAL),Tdd11(IMAG),S11(REAL),S11(IMAG),S12(REAL),S12(IMAG),S13(REAL),S13(IMAG),S14(REAL),S14(IMAG),S21(REAL),S21(IMAG),S22(REAL),S22(IMAG),S23(REAL),S23(IMAG),S24(REAL),S24(IMAG),S31(REAL),S31(IMAG),S32(REAL),S32(IMAG),S33(REAL),S33(IMAG),S34(REAL),S34(IMAG),S41(REAL),S41(IMAG),S42(REAL),S42(IMAG),S43(REAL),S43(IMAG),S44(REAL),S44(IMAG)
5.61e-009,0.061234023,0,0.23438716,0,0.11560073,0,1.3284621,0,-0.051905286,0,0.11549596,0,0.11914393,0,-0.038819633,0,0.78928661,0,1.3288242,0,-0.038863096,0,0.074953057,0,0.076499723,0,-0.051918551,0,0.78987485,0,0.076570012,0,0.15261853,0
5.62e-009,0.065997034,0,0.23485632,0,0.11147597,0,1.3315384,0,-0.051318374,0,0.1113739,0,0.11995547,0,-0.037542306,0,0.78984535,0,1.3319089,0,-0.03758565,0,0.075829007,0,0.066279002,0,-0.051334787,0,0.79044193,0,0.06633915,0,0.15279815,0
5.63e-009,0.070191994,0,0.23540713,0,0.10794549,0,1.3345635,0,-0.050792776,0,0.10784721,0,0.12073882,0,-0.036632404,0,0.78984123,0,1.3349428,0,-0.036674492,0,0.075682834,0,0.057821188,0,-0.05081246,0,0.79044604,0,0.057872377,0,0.15387455,0
5.64e-009,0.07382194,0,0.2360442,0,0.10494932,0,1.3374392,0,-0.050283309,0,0.10485535,0,0.12137463,0,-0.036086675,0,0.78939313,0,1.3378271,0,-0.036126494,0,0.075194716,0,0.049811989,0,-0.050306164,0,0.79000521,0,0.049854971,0,0.15577157,0
5.65e-009,0.076975696,0,0.23678862,0,0.10237511,0,1.3400878,0,-0.049740635,0,0.10228508,0,0.12179367,0,-0.035764214,0,0.78867507,0,1.3404843,0,-0.035801064,0,0.074981846,0,0.041735195,0,-0.049766451,0,0.78929269,0,0.041769892,0,0.15809871,0
5.66e-009,0.079820059,0,0.23768245,0,0.10009695,0,1.3424793,0,-0.049129803,0,0.10000943,0,0.12203453,0,-0.035463847,0,0.78786039,0,1.3428845,0,-0.035497438,0,0.075386055,0,0.033937547,0,-0.049158305,0,0.78848088,0,0.033962935,0,0.16043757,0
5.67e-009,0.082554944,0,0.23877707,0,0.098019898,0,1.3446423,0,-0.048441637,0,0.097932614,0,0.12225553,0,-0.035022262,0,0.78708231,0,1.3450565,0,-0.035052631,0,0.076446094,0,0.027271779,0,-0.04847249,0,0.78770363,0,0.027286433,0,0.16258207,0
5.68e-009,0.085349873,0,0.2401102,0,0.096109398,0,1.3466471,0,-0.047693703,0,0.096020058,0,0.12268914,0,-0.034383114,0,0.78641945,0,1.3470707,0,-0.034410395,0,0.078009829,0,0.022568483,0,-0.047726575,0,0.78703976,0,0.022571199,0,0.16460875,0
5.69e-009,0.088291183,0,0.24168597,0,0.094390415,0,1.3485757,0,-0.046922635,0,0.094297461,0,0.12355495,0,-0.033607278,0,0.78590268,0,1.3490087,0,-0.033631515,0,0.079892389,0,0.020220714,0,-0.046957307,0,0.78652185,0,0.020211199,0,0.16676901,0
5.7e-009,0.091363207,0,0.24346957,0,0.092918076,0,1.3504885,0,-0.046172481,0,0.092821389,0,0.12496798,0,-0.032827929,0,0.78553367,0,1.3509303,0,-0.03284898,0,0.081991397,0,0.020056752,0,-0.046209008,0,0.78615206,0,0.020036014,0,0.16929282,0
5.71e-009,0.094468214,0,0.24539986,0,0.091736227,0,1.352404,0,-0.045483667,0,0.091637298,0,0.126883,0,-0.032181337,0,0.7852996,0,1.352855,0,-0.032198969,0,0.084313571,0,0.02149952,0,-0.045522455,0,0.78591883,0,0.0214698,0,0.17222697,0
5.72e-009,0.097471945,0,0.24741107,0,0.090845995,0,1.3543035,0,-0.044884641,0,0.090747468,0,0.12910026,0,-0.031751003,0,0.78518492,0,1.354764,0,-0.031765215,0,0.086922385,0,0.023867432,0,-0.044926353,0,0.78580588,0,0.023831703,0,0.17539452,0
5.73e-009,0.10025173,0,0.24945045,0,0.090199366,0,1.3561535,0,-0.044386391,0,0.090104185,0,0.13133124,0,-0.031548619,0,0.78517312,0,1.3566235,0,-0.031559836,0,0.089854442,0,0.02663042,0,-0.044431619,0,0.78579646,0,0.026591627,0,0.17848189,0
5.74e-009,0.10272801,0,0.25148088,0,0.089717858,0,1.3579309,0,-0.043979332,0,0.089628227,0,0.13329624,0,-0.031530794,0,0.78525037,0,1.3584112,0,-0.031539988,0,0.093059219,0,0.029501351,0,-0.044028144,0,0.78587514,0,0.029461714,0,0.18119028,0
5.75e-009,0.10487271,0,0.25346905,0,0.089322835,0,1.3596432,0,-0.043633159,0,0.089239635,0,0.13481414,0,-0.031632487,0,0.78540862,0,1.3601339,0,-0.031640857,0,0.096394345,0,0.032362361,0,-0.043684755,0,0.78603327,0,0.032323085,0,0.18336277,0
5.76e-009,0.10670085,0,0.25536996,0,0.088959664,0,1.3613307,0,-0.043301184,0,0.088882379,0,0.13584962,0,-0.031794596,0,0.7856518,0,1.3618318,0,-0.031803142,0,0.099672496,0,0.035121463,0,-0.043353859,0,0.78627431,0,0.035082966,0,0.18502295,0
5.77e-009,0.10825669,0,0.25712109,0,0.088604011,0,1.3630508,0,-0.042930011,0,0.088531137,0,0.13650426,0,-0.031974006,0,0.78599894,0,1.3635616,0,-0.031983081,0,0.10272817,0,0.037615862,0,-0.042981502,0,0.78661817,0,0.037578326,0,0.18631892,0
5.78e-009,0.10960311,0,0.2586537,0,0.088250794,0,1.3648582,0,-0.042472899,0,0.088180602,0,0.13696218,0,-0.032139201,0,0.78648537,0,1.3653778,0,-0.032148346,0,0.10546371,0,0.039623968,0,-0.042521,0,0.78710055,0,0.039587889,0,0.18741658,0
5.79e-009,0.11081519,0,0.25991657,0,0.087896265,0,1.3667872,0,-0.041902594,0,0.087827481,0,0.13741738,0,-0.032262679,0,0.78715515,0,1.3673149,0,-0.032270856,0,0.10785142,0,0.040963657,0,-0.041945871,0,0.78776634,0,0.040929958,0,0.18840869,0
5.8e-009,0.11197273,0,0.26089841,0,0.087526262,0,1.3688459,0,-0.041218169,0,0.087458305,0,0.13801283,0,-0.032319091,0,0.78805023,0,1.369381,0,-0.032325234,0,0.10989672,0,0.041596413,0,-0.041256364,0,0.7886579,0,0.041566174,0,0.18928735,0
5.81e-009,0.11314781,0,0.26163459,0,0.087117113,0,1.3710206,0,-0.040442474,0,0.087049916,0,0.13880989,0,-0.032288671,0,0.78919846,0,1.371562,0,-0.032292228,0,0.11159233,0,0.041660432,0,-0.040476445,0,0.78980356,0,0.041634288,0,0.18998674,0
5.82e-009,0.11438788,0,0.26219359,0,0.086647034,0,1.3732857,0,-0.039610785,0,0.086580567,0,0.13979149,0,-0.032158583,0,0.79060441,0,1.3738328,0,-0.032159809,0,0.1128982,0,0.041409824,0,-0.039642032,0,0.7912069,0,0.041387551,0,0.19046147,0
5.83e-009,0.11570259,0,0.26264945,0,0.086109035,0,1.3756124,0,-0.038755674,0,0.086042874,0,0.1408885,0,-0.031915739,0,0.79224467,0,1.3761653,0,-0.031915408,0,0.11376513,0,0.041102186,0,-0.03878567,0,0.79284418,0,0.041082747,0,0.19074926,0
5.84e-009,0.1170618,0,0.26305643,0,0.085516639,0,1.3779756,0,-0.037894521,0,0.0854498,0,0.14201306,0,-0.031533126,0,0.7940706,0,1.378533,0,-0.031531904,0,0.11418965,0,0.040907133,0,-0.037924152,0,0.79466611,0,0.0408892,0,0.19097777,0
5.85e-009,0.1184092,0,0.26343912,0,0.084899381,0,1.3803488,0,-0.037024599,0,0.084830634,0,0.14308684,0,-0.030960409,0,0.79601556,0,1.3809105,0,-0.030958172,0,0.11426424,0,0.040887438,0,-0.037053928,0,0.79660648,0,0.040870093,0,0.19130978,0
5.86e-009,0.11968604,0,0.26380223,0,0.084292285,0,1.3827081,0,-0.03612617,0,0.084220678,0,0.14405815,0,-0.030130893,0,0.79800868,0,1.3832738,0,-0.030126408,0,0.1141839,0,0.041049205,0,-0.036154594,0,0.79859447,0,0.041032318,0,0.19185641,0
5.87e-009,0.120854,0,0.26415002,0,0.083725847,0,1.3850319,0,-0.035170451,0,0.083651252,0,0.14490788,0,-0.028987788,0,0.79998618,0,1.3856004,0,-0.028979005,0,0.11419301,0,0.04140915,0,-0.035197143,0,0.80056709,0,0.041393228,0,0.19260629,0
5.88e-009,0.12190609,0,0.26450181,0,0.083221637,0,1.3873057,0,-0.03412756,0,0.083145075,0,0.14564714,0,-0.02751917,0,0.80190051,0,1.3878767,0,-0.027504105,0,0.11449093,0,0.042018436,0,-0.034151889,0,0.80247748,0,0.0420039,0,0.1934105,0
5.89e-009,0.12286131,0,0.26489073,0,0.082792901,0,1.3895299,0,-0.03297171,0,0.082716383,0,0.14630844,0,-0.025781807,0,0.80372095,0,1.390103,0,-0.025759505,0,0.11514313,0,0.042918649,0,-0.032993454,0,0.80429465,0,0.042905089,0,0.194034,0
5.9e-009,0.12374781,0,0.26534721,0,0.082446381,0,1.3917236,0,-0.031684101,0,0.082372382,0,0.14693205,0,-0.02389702,0,0.80542362,0,1.3922974,0,-0.023868242,0,0.11604557,0,0.044060498,0,-0.031703368,0,0.80599546,0,0.044046577,0,0.19424932,0
5.91e-009,0.1245851,0,0.26587629,0,0.082180813,0,1.3939205,0,-0.030256614,0,0.082111627,0,0.14754948,0,-0.022016721,0,0.80697852,0,1.3944941,0,-0.021983815,0,0.11696486,0,0.045250144,0,-0.030273519,0,0.807549,0,0.045234069,0,0.19392742,0
5.92e-009,0.1253753,0,0.2664465,0,0.081982709,0,1.396162,0,-0.028698778,0,0.081919916,0,0.14816901,0,-0.020275569,0,0.80833584,0,1.3967326,0,-0.020241668,0,0.11763571,0,0.046176385,0,-0.028713206,0,0.80890507,0,0.046157032,0,0.19308294,0
5.93e-009,0.12610641,0,0.26699695,0,0.081823193,0,1.3984805,0,-0.027047522,0,0.081767447,0,0.14876889,0,-0.01875514,0,0.80942464,0,1.3990467,0,-0.018722985,0,0.11786661,0,0.046521768,0,-0.027058942,0,0.80999207,0,0.046499491,0,0.19185662,0
5.94e-009,0.12676343,0,0.26746184,0,0.081661701,0,1.4008882,0,-0.025375033,0,0.081612714,0,0.14930266,0,-0.017480301,0,0.81016767,0,1.4014478,0,-0.017451359,0,0.11760127,0,0.046103548,0,-0.025382606,0,0.81073284,0,0.046080317,0,0.19045021,0
5.95e-009,0.12733871,0,0.26779762,0,0.081457451,0,1.4033659,0,-0.023788577,0,0.081414379,0,0.14971612,0,-0.016449703,0,0.81050968,0,1.4039177,0,-0.016423889,0,0.11691079,0,0.044965502,0,-0.023791431,0,0.81107217,0,0.044943903,0,0.18905197,0
5.96e-009,0.12783526,0,0.26799875,0,0.081185117,0,1.4058602,0,-0.022418154,0,0.081146814,0,0.14996953,0,-0.015681323,0,0.81044787,0,1.4064029,0,-0.015657496,0,0.11593041,0,0.043365415,0,-0.022415679,0,0.8110078,0,0.043347184,0,0.18779138,0
5.97e-009,0.12826253,0,0.26809394,0,0.080846161,0,1.4082862,0,-0.021392992,0,0.080811478,0,0.15005592,0,-0.015243743,0,0.81005234,0,1.4088193,0,-0.015220657,0,0.11478595,0,0.041662879,0,-0.021385094,0,0.81060976,0,0.041647688,0,0.18673874,0
5.98e-009,0.12862901,0,0.26812559,0,0.080468923,0,1.4105371,0,-0.020813825,0,0.080436878,0,0.15000662,0,-0.01525055,0,0.80945885,0,1.4110596,0,-0.015227667,0,0.11355464,0,0.040168718,0,-0.020800976,0,0.81001437,0,0.040154107,0,0.18593706,0
5.99e-009,0.12893793,0,0.2681269,0,0.080096856,0,1.4124975,0,-0.020730371,0,0.080066659,0,0.14988188,0,-0.015815193,0,0.80883795,0,1.4130086,0,-0.015792923,0,0.11227797,0,0.039037392,0,-0.020713514,0,0.80939198,0,0.039020043,0,0.18543305,0
6e-009,0.12918799,0,0.2681089,0,0.079770841,0,1.4140624,0,-0.021132283,0,0.079742044,0,0.14974999,0,-0.01698632,0,0.80834585,0,1.4145606,0,-0.01696562,0,0.11100741,0,0.038253509,0,-0.021112572,0,0.80889827,0,0.038231138,0,0.18527779,0
6.01e-009,0.12937632,0,0.26806322,0,0.079515755,0,1.4151523,0,-0.021956019,0,0.079488233,0,0.14966369,0,-0.018695394,0,0.80807608,0,1.4156362,0,-0.018676952,0,0.10984063,0,0.03770477,0,-0.021934619,0,0.80862653,0,0.037677623,0,0.18549052,0
6.02e-009,0.12949869,0,0.26797554,0,0.079338484,0,1.4157276,0,-0.023104304,0,0.079312541,0,0.1496425,0,-0.020743469,0,0.80803114,0,1.4161963,0,-0.020727035,0,0.10891356,0,0.037283558,0,-0.023082107,0,0.80857897,0,0.03725452,0,0.18600915,0
6.03e-009,0.12954389,0,0.26783964,0,0.079237312,0,1.415796,0,-0.02446992,0,0.079213448,0,0.14966692,0,-0.022835825,0,0.8081246,0,1.4162489,0,-0.022820106,0,0.10834531,0,0.036948584,0,-0.024447447,0,0.80866909,0,0.036921717,0,0.18666582,0
6.04e-009,0.12948535,0,0.26766136,0,0.079215236,0,1.4154103,0,-0.02595602,0,0.079194017,0,0.14968409,0,-0.024651648,0,0.80821127,0,1.415848,0,-0.024634868,0,0.10816846,0,0.036712304,0,-0.025933353,0,0.80875176,0,0.036690556,0,0.18721652,0
6.05e-009,0.12927741,0,0.26745135,0,0.079287305,0,1.4146587,0,-0.027487515,0,0.079268992,0,0.14962211,0,-0.025922811,0,0.80813289,0,1.4150815,0,-0.025903581,0,0.10829312,0,0.036574148,0,-0.02746442,0,0.80866921,0,0.036557578,0,0.18742418,0
6.06e-009,0.12886354,0,0.2672132,0,0.079475515,0,1.4136494,0,-0.029013347,0,0.07945995,0,0.14940839,0,-0.02649577,0,0.80776393,0,1.4140581,0,-0.026473859,0,0.10853525,0,0.036457703,0,-0.028989427,0,0.80829632,0,0.036443289,0,0.18715933,0
6.07e-009,0.12819685,0,0.26693603,0,0.079793178,0,1.412493,0,-0.0305022,0,0.079779737,0,0.14898646,0,-0.02636148,0,0.80704039,0,1.4128878,0,-0.026337991,0,0.10870177,0,0.036206774,0,-0.030477203,0,0.80756944,0,0.036190074,0,0.18646722,0
6.08e-009,0.12726548,0,0.26659799,0,0.080227412,0,1.4112899,0,-0.031936284,0,0.080215178,0,0.14832868,0,-0.025651839,0,0.8059687,0,1.4116709,0,-0.025628712,0,0.10868791,0,0.035654388,0,-0.031910282,0,0.80649477,0,0.035632133,0,0.18556382,0
6.09e-009,0.12610988,0,0.26617765,0,0.08073011,0,1.4101179,0,-0.033305619,0,0.080718189,0,0.14744119,0,-0.024610257,0,0.80461454,0,1.4104843,0,-0.024589444,0,0.10853167,0,0.034726337,0,-0.033279121,0,0.80513775,0,0.034698568,0,0.1847585,0
6.1e-009,0.12482167,0,0.26566586,0,0.081223153,0,1.4090283,0,-0.034604255,0,0.081211008,0,0.14636028,0,-0.023545865,0,0.80308145,0,1.4093801,0,-0.023528581,0,0.10839378,0,0.033514109,0,-0.034578059,0,0.80360138,0,0.033484459,0,0.18433918,0
6.11e-009,0.1235219,0,0.26506889,0,0.081615701,0,1.4080462,0,-0.035827912,0,0.081603207,0,0.14514032,0,-0.022778472,0,0.80148762,0,1.4083833,0,-0.022764973,0,0.10847496,0,0.032266106,0,-0.0358028,0,0.8020035,0,0.032240033,0,0.18447538,0
6.12e-009,0.12232838,0,0.26440108,0,0.081825085,0,1.4071739,0,-0.036972154,0,0.081812494,0,0.14383778,0,-0.022579687,0,0.79994422,0,1.4074968,0,-0.022569589,0,0.10891779,0,0.031294521,0,-0.036948517,0,0.80045533,0,0.031276282,0,0.18518159,0
6.13e-009,0.12132654,0,0.26367134,0,0.081792578,0,1.4064,0,-0.038030885,0,0.081780277,0,0.14249741,0,-0.023117647,0,0.79853922,0,1.4067098,0,-0.023110555,0,0.10974833,0,0.030845374,0,-0.038008481,0,0.79904515,0,0.030835491,0,0.18634918,0
6.14e-009,0.12055639,0,0.2628741,0,0.081489123,0,1.4057107,0,-0.038994789,0,0.081477381,0,0.14114702,0,-0.02441664,0,0.79732376,0,1.4060093,0,-0.024412641,0,0.11088537,0,0.031000856,0,-0.03897278,0,0.7978248,0,0.030995384,0,0.18781778,0
6.15e-009,0.1200186,0,0.2619907,0,0.080913171,0,1.4051039,0,-0.039849825,0,0.080901958,0,0.13980331,0,-0.026344631,0,0.79630309,0,1.4053925,0,-0.026344294,0,0.11220292,0,0.031662386,0,-0.039827071,0,0.79679942,0,0.031654585,0,0.18944065,0
6.16e-009,0.11969163,0,0.26100177,0,0.080086082,0,1.4045976,0,-0.040575001,0,0.08007513,0,0.13848507,0,-0.028636102,0,0.79543197,0,1.4048771,0,-0.028639972,0,0.11360008,0,0.03261555,0,-0.040550586,0,0.79592478,0,0.032599021,0,0.19111048,0
6.17e-009,0.11954737,0,0.25990185,0,0.079049662,0,1.4042323,0,-0.041139554,0,0.079038568,0,0.13722458,0,-0.030946786,0,0.79462039,0,1.4045026,0,-0.030954758,0,0.11503196,0,0.033632122,0,-0.041113187,0,0.79511094,0,0.033603869,0,0.19274293,0
6.18e-009,0.11955597,0,0.25870767,0,0.077865735,0,1.404063,0,-0.041500375,0,0.077854194,0,0.13606863,0,-0.032924801,0,0.79375041,0,1.4043242,0,-0.032935675,0,0.11648523,0,0.034550652,0,-0.041472569,0,0.79423964,0,0.034512408,0,0.19424444,0
6.19e-009,0.1196798,0,0.25745413,0,0.076613374,0,1.4041429,0,-0.041602079,0,0.076601349,0,0.13506499,0,-0.034276508,0,0.79270422,0,1.4043944,0,-0.034288187,0,0.11792132,0,0.035298228,0,-0.04157389,0,0.79319316,0,0.035255417,0,0.19550002,0
6.2e-009,0.11986547,0,0.25618133,0,0.075379565,0,1.4045036,0,-0.041382376,0,0.07536719,0,0.13424076,0,-0.034809489,0,0.79139918,0,1.404745,0,-0.034819677,0,0.11923454,0,0.035858244,0,-0.041354999,0,0.79188871,0,0.035817288,0,0.19639866,0
6.21e-009,0.12004507,0,0.25492167,0,0.07424245,0,1.4051427,0,-0.040784746,0,0.074229963,0,0.1335845,0,-0.034446467,0,0.78982341,0,1.4053745,0,-0.034453563,0,0.12026329,0,0.036222216,0,-0.04075893,0,0.7903136,0,0.036187448,0,0.19688478,0
6.22e-009,0.12015122,0,0.25369489,0,0.073253624,0,1.4060218,0,-0.03977637,0,0.073241189,0,0.13304527,0,-0.033216808,0,0.78805709,0,1.4062445,0,-0.033220552,0,0.12085709,0,0.036366951,0,-0.039752152,0,0.78854793,0,0.036338892,0,0.19700122,0
6.23e-009,0.12014014,0,0.25251442,0,0.072428063,0,1.407078,0,-0.03836675,0,0.072415665,0,0.13255255,0,-0.031238664,0,0.78627551,0,1.4072925,0,-0.031240206,0,0.12096328,0,0.036273934,0,-0.038343538,0,0.78676689,0,0.036249515,0,0.19689037,0
6.24e-009,0.12000947,0,0.25139865,0,0.071748801,0,1.4082454,0,-0.036619712,0,0.071736157,0,0.13204935,0,-0.028702138,0,0.78472412,0,1.4084527,0,-0.028703485,0,0.12068028,0,0.035971783,0,-0.036596697,0,0.78521544,0,0.035946332,0,0.19674504,0
6.25e-009,0.11979808,0,0.25037786,0,0.071185075,0,1.4094746,0,-0.034652755,0,0.071171604,0,0.1315213,0,-0.025854267,0,0.78366697,0,1.4096755,0,-0.025857501,0,0.12023953,0,0.035563495,0,-0.03462939,0,0.78415763,0,0.035533182,0,0.19673087,0
6.26e-009,0.11956507,0,0.24948958,0,0.070715331,0,1.4107445,0,-0.032621641,0,0.070700347,0,0.13100561,0,-0.022979064,0,0.783319,0,1.4109396,0,-0.02298565,0,0.11991999,0,0.035208873,0,-0.032598093,0,0.78380883,0,0.035172429,0,0.19692248,0
6.27e-009,0.11935742,0,0.24876338,0,0.07034263,0,1.41206,0,-0.030693885,0,0.070325375,0,0.13057227,0,-0.020364551,0,0.78378028,0,1.4122499,0,-0.020375067,0,0.11993673,0,0.035063777,0,-0.030671015,0,0.78427005,0,0.035022609,0,0.19728702,0
6.28e-009,0.11918379,0,0.24820426,0,0.070093714,0,1.4134388,0,-0.029018687,0,0.0700735,0,0.1302868,0,-0.018256884,0,0.78499496,0,1.4136246,0,-0.018271197,0,0.12036028,0,0.035208859,0,-0.028997749,0,0.78548598,0,0.035165995,0,0.19772042,0
6.29e-009,0.11900951,0,0.24778497,0,0.070001803,0,1.4148942,0,-0.027702598,0,0.0699782,0,0.13017341,0,-0.016813075,0,0.78675151,0,1.4150761,0,-0.01683069,0,0.12110511,0,0.035611138,0,-0.027684677,0,0.78724587,0,0.03556953,0,0.19811127,0
6.3e-009,0.11877541,0,0.24745372,0,0.070083141,0,1.4164194,0,-0.02679731,0,0.070056036,0,0.13019828,0,-0.01607091,0,0.78873247,0,1.4165986,0,-0.01609133,0,0.12198593,0,0.036142945,0,-0.026782846,0,0.7892319,0,0.03610431,0,0.19839241,0
6.31e-009,0.11843061,0,0.24715318,0,0.07032007,0,1.4179844,0,-0.026301354,0,0.070289694,0,0.13028185,0,-0.015951479,0,0.79059952,0,1.4181607,0,-0.015974287,0,0.12280506,0,0.036648978,0,-0.026289919,0,0.79110533,0,0.036613606,0,0.19855183,0
6.32e-009,0.11795971,0,0.24684057,0,0.070660904,0,1.4195374,0,-0.026172493,0,0.070627697,0,0.13033284,0,-0.016296849,0,0.79208744,0,1.4197109,0,-0.016321583,0,0.12342361,0,0.037023425,0,-0.026162947,0,0.79260015,0,0.036990859,0,0.19860369,0
6.33e-009,0.1173899,0,0.24649724,0,0.071036294,0,1.4210168,0,-0.026344851,0,0.071000718,0,0.13028541,0,-0.016929029,0,0.7930724,0,1.4211869,0,-0.016955074,0,0.12378563,0,0.037255071,0,-0.026335778,0,0.79359126,0,0.037225042,0,0.19854648,0
6.34e-009,0.11677415,0,0.24612314,0,0.071383558,0,1.4223617,0,-0.026744895,0,0.071345858,0,0.13011992,0,-0.017706405,0,0.79358673,0,1.4225276,0,-0.017733011,0,0.1238977,0,0.037419081,0,-0.026735118,0,0.79411054,0,0.037392009,0,0.19834171,0
6.35e-009,0.11616198,0,0.24572118,0,0.071665943,0,1.42352,0,-0.027302738,0,0.071626015,0,0.12985864,0,-0.018555021,0,0.79377663,0,1.4236804,0,-0.018581523,0,0.12379124,0,0.037626192,0,-0.027291726,0,0.79430407,0,0.037603002,0,0.19793047,0
6.36e-009,0.11557525,0,0.24528238,0,0.071877636,0,1.4244535,0,-0.027958004,0,0.071835034,0,0.12954259,0,-0.019464858,0,0.79381984,0,1.4246088,0,-0.019490963,0,0.12349857,0,0.037962213,0,-0.027945992,0,0.79434991,0,0.037943553,0,0.19727585,0
6.37e-009,0.11500339,0,0.24478209,0,0.072033606,0,1.4251453,0,-0.028661612,0,0.071987793,0,0.12920552,0,-0.020457914,0,0.79384279,0,1.4252951,0,-0.020483788,0,0.12305543,0,0.038449969,0,-0.028649446,0,0.79437542,0,0.038435489,0,0.19640005,0
6.38e-009,0.11441924,0,0.24418938,0,0.072151706,0,1.4256001,0,-0.029375255,0,0.072102338,0,0.12886028,0,-0.021546831,0,0.79387182,0,1.4257458,0,-0.021572933,0,0.12251745,0,0.039046541,0,-0.029364018,0,0.79440725,0,0.03903459,0,0.19538695,0
6.39e-009,0.11380459,0,0.24348308,0,0.072237156,0,1.4258518,0,-0.030069752,0,0.07218428,0,0.1285027,0,-0.022704631,0,0.79384178,0,1.4259946,0,-0.022731334,0,0.12196541,0,0.039664861,0,-0.03006039,0,0.79438001,0,0.039653026,0,0.19434422,0
6.4e-009,0.11316854,0,0.24266292,0,0.07227692,0,1.4259624,0,-0.030722789,0,0.072221003,0,0.12812556,0,-0.023857925,0,0.79365391,0,1.4261048,0,-0.023885161,0,0.1214821,0,0.040198084,0,-0.030715857,0,0.79419458,0,0.040183991,0,0.19334765,0
6.41e-009,0.11254694,0,0.24174833,0,0.072244406,0,1.4260197,0,-0.031316172,0,0.072186105,0,0.12772825,0,-0.024903208,0,0.79325366,0,1.4261633,0,-0.024930367,0,0.12110703,0,0.040532108,0,-0.031311747,0,0.79379535,0,0.040514514,0,0.19240414,0
6.42e-009,0.11198395,0,0.24076456,0,0.072109193,0,1.4261245,0,-0.031833086,0,0.072048992,0,0.12731269,0,-0.025735976,0,0.79268593,0,1.4262722,0,-0.025762139,0,0.12079562,0,0.040549528,0,-0.031830829,0,0.7932272,0,0.040528838,0,0.19145909,0
6.43e-009,0.1115073,0,0.23972531,0,0.071844481,0,1.426379,0,-0.032256007,0,0.071782358,0,0.12686674,0,-0.026279172,0,0.79210234,0,1.4265323,0,-0.026303595,0,0.12041416,0,0.040139951,0,-0.032255433,0,0.7926417,0,0.040118095,0,0.19044569,0
6.44e-009,0.11111321,0,0.23862241,0,0.07142891,0,1.4268676,0,-0.03256629,0,0.071364313,0,0.12634808,0,-0.026501233,0,0.79171139,0,1.4270288,0,-0.026523687,0,0.11978298,0,0.03922784,0,-0.032566879,0,0.79224843,0,0.03920754,0,0.18934488,0
6.45e-009,0.11077017,0,0.2374294,0,0.070843853,0,1.4276484,0,-0.032745332,0,0.070775971,0,0.12568296,0,-0.026419943,0,0.79169846,0,1.4278178,0,-0.026440792,0,0.11875213,0,0.037811812,0,-0.032746732,0,0.79223377,0,0.037795555,0,0.18821788,0
6.46e-009,0.11043907,0,0.23611593,0,0.07007125,0,1.4287444,0,-0.03277725,0,0.069999404,0,0.12478753,0,-0.02609396,0,0.79215115,0,1.4289219,0,-0.026113819,0,0.11727225,0,0.035992201,0,-0.032779217,0,0.79268616,0,0.035981201,0,0.18718821,0
6.47e-009,0.11009691,0,0.23466413,0,0.069096021,0,1.4301443,0,-0.032651883,0,0.069020152,0,0.12360374,0,-0.025605749,0,0.79302478,0,1.4303302,0,-0.025624976,0,0.11542393,0,0.033961304,0,-0.032654244,0,0.79356122,0,0.033955049,0,0.18638438,0
6.48e-009,0.1097499,0,0.233077,0,0.067913771,0,1.4318081,0,-0.032367602,0,0.067834526,0,0.12213224,0,-0.025040165,0,0.79416305,0,1.4320012,0,-0.025058504,0,0.11339007,0,0.031949781,0,-0.032370135,0,0.7947017,0,0.031946074,0,0.18587744,0
6.49e-009,0.10942866,0,0.23137423,0,0.066539243,0,1.4336714,0,-0.031933375,0,0.066457853,0,0.12044398,0,-0.024462879,0,0.79535991,0,1.4338719,0,-0.024479505,0,0.11138624,0,0.030149704,0,-0.031935673,0,0.79590088,0,0.03014539,0,0.18565221,0
6.5e-009,0.10916955,0,0.22958073,0,0.065010592,0,1.4356561,0,-0.031369869,0,0.064928345,0,0.1186626,0,-0.023904186,0,0.79643607,0,1.435864,0,-0.023918169,0,0.10958459,0,0.028654352,0,-0.031371318,0,0.79697806,0,0.0286464,0,0.18562776,0
6.51e-009,0.10899422,0,0.22771679,0,0.063385531,0,1.4376785,0,-0.030709231,0,0.063303322,0,0.11692607,0,-0.023354109,0,0.79729277,0,1.4378943,0,-0.023365047,0,0.10806726,0,0.027449353,0,-0.030709103,0,0.7978341,0,0.027435914,0,0.18571191,0
6.52e-009,0.10889966,0,0.22579746,0,0.061730906,0,1.4396602,0,-0.029992873,0,0.061648894,0,0.11534667,0,-0.022772925,0,0.79792666,0,1.4398857,0,-0.022781318,0,0.10682481,0,0.026461273,0,-0.029990466,0,0.79846609,0,0.026442342,0,0.18585221,0
6.53e-009,0.10886344,0,0.22384232,0,0.060110595,0,1.4415399,0,-0.029266696,0,0.0600283,0,0.11398779,0,-0.022115422,0,0.79840428,0,1.441777,0,-0.022122651,0,0.10579097,0,0.025634736,0,-0.029261563,0,0.7989409,0,0.025612045,0,0.18605109,0
