!CSV A.01.01
!Keysight Technologies,N5231B,MY58421610,A.17.35.05
!Date: Tuesday, August 13, 2024 16:27:41
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),Sdd22(DB),Sdd22(DEG),S11(DB),S11(DEG),S12(DB),S12(DEG),S13(DB),S13(DEG),S14(DB),S14(DEG),S21(DB),S21(DEG),S22(DB),S22(DEG),S23(DB),S23(DEG),S24(DB),S24(DEG),S31(DB),S31(DEG),S32(DB),S32(DEG),S33(DB),S33(DEG),S34(DB),S34(DEG),S41(DB),S41(DEG),S42(DB),S42(DEG),S43(DB),S43(DEG),S44(DB),S44(DEG)
8388611086,-8.8925714,122.45673,-17.266636,109.14822,-17.774042,48.32584,-21.141996,-149.87433,-19.385946,50.053608,-17.797146,48.294716,-7.3504,169.39838,-12.87178,60.539806,-13.96225,-160.95886,-21.157818,-149.63817,-12.905499,60.793922,-7.9146271,72.232948,-11.114797,-10.813762,-19.395498,49.886196,-13.965147,-160.81108,-11.081383,-11.053724,-18.156122,72.009773
8402097599,-9.7992525,102.64868,-16.060759,79.389725,-17.987921,30.606819,-20.826149,-172.65068,-19.633919,27.256262,-18.010502,30.563686,-9.5357695,155.00201,-12.957293,35.783184,-13.791146,176.34479,-20.847195,-172.12512,-12.984604,36.086063,-10.342054,60.937458,-11.726559,-29.670588,-19.656847,27.19248,-13.789836,176.39755,-11.693685,-29.864399,-14.253486,33.990017
8415584112,-12.065972,71.10099,-13.87618,57.554482,-18.281904,11.912124,-20.450029,163.8093,-19.634007,5.2439432,-18.328026,11.747293,-10.141735,118.7862,-13.189271,11.337448,-13.763394,151.49452,-20.468107,163.81572,-13.170781,11.705667,-12.297143,12.2954,-11.641159,-47.909851,-19.650478,5.1028142,-13.779402,151.6237,-11.650589,-48.004578,-11.150364,6.5824952
8429070625,-10.226348,21.552879,-11.931039,47.101543,-18.628162,-6.2714148,-20.3445,138.91389,-19.485825,-17.120134,-18.694391,-6.2392907,-7.0298233,95.839302,-13.537495,-12.266826,-14.017243,126.75606,-20.35424,139.13397,-13.508074,-12.075818,-8.0739479,-25.406036,-11.947384,-71.701561,-19.504499,-17.179094,-13.974648,126.8055,-11.987457,-71.919807,-8.3277006,-12.607068
8442557138,-6.1369224,2.3403089,-11.144964,44.386421,-18.959629,-24.132158,-20.349749,114.96794,-19.229311,-41.017994,-19.024422,-24.098017,-5.0208812,91.974655,-13.869996,-34.174259,-14.363582,102.82785,-20.349487,115.10821,-13.80064,-34.134926,-5.1554403,-30.933323,-13.156432,-94.251724,-19.253115,-40.951496,-14.321326,102.59502,-13.205217,-94.320023,-6.1367793,-13.313281
8456043651,-4.1628499,0.86809987,-12.230876,45.342579,-19.26244,-43.260902,-20.347382,91.426857,-19.079552,-65.381927,-19.299431,-43.008461,-5.2663789,95.142929,-13.903691,-54.98587,-14.823635,79.926201,-20.306633,91.805786,-13.83814,-55.196014,-4.7794509,-26.739035,-14.709934,-111.75918,-19.098171,-65.204071,-14.815091,79.700737,-14.738304,-111.80159,-4.5729203,-6.0404754
8469530164,-4.5067415,6.9247499,-16.535355,48.625191,-19.889225,-62.441269,-20.273067,68.446518,-18.967464,-90.355568,-19.908182,-62.107819,-8.245203,97.775383,-13.644458,-77.338142,-15.167248,58.900684,-20.282417,68.555954,-13.62685,-77.750351,-7.1745615,-18.746988,-15.974178,-124.2507,-19.00754,-89.928093,-15.177514,58.7006,-15.970333,-124.28637,-4.5970554,2.0880854
8483016677,-7.8487449,19.70146,-36.902306,2.8530917,-20.538403,-80.160187,-20.055681,45.316978,-19.059046,-115.47968,-20.560226,-79.969757,-16.690718,67.847504,-13.505335,-101.47612,-15.210022,38.131924,-20.052404,45.431171,-13.51923,-101.81131,-16.252539,-7.368959,-16.40695,-136.62753,-19.065466,-115.26321,-15.24844,37.811039,-16.416313,-136.4893,-7.9634347,12.217736
8496503190,-17.749266,74.348404,-16.657404,-107.46083,-21.210609,-97.587067,-19.822683,20.818222,-19.270956,-139.35449,-21.194616,-97.262527,-10.45976,-18.43713,-13.613935,-125.61982,-15.149699,15.756362,-19.847256,20.632406,-13.587794,-125.95708,-14.193999,170.20853,-17.11186,-155.19885,-19.307596,-139.06119,-15.165939,15.647538,-17.120157,-154.71251,-20.046616,84.863342
8509989703,-9.7865057,178.64554,-11.248299,-100.18478,-21.93055,-115.01402,-19.77553,-4.6555281,-19.319038,-162.04189,-21.932285,-114.601,-4.5023265,-20.842457,-13.737962,-149.01561,-15.21469,-8.1690683,-19.819908,-4.5857959,-13.787727,-149.2925,-6.2982879,-173.14348,-18.928722,-165.243,-19.322535,-161.95346,-15.232409,-8.0394917,-18.883287,-165.15251,-8.2603474,177.68982
8523476216,-4.6661506,-159.40074,-9.3246784,-89.924301,-22.924913,-130.29085,-19.905832,-29.250969,-19.293343,174.58971,-22.881208,-129.84247,-2.2732494,-13.150442,-13.846118,-171.99307,-15.604879,-30.296053,-19.93285,-29.021563,-13.905179,-172.03943,-3.4221742,-160.7451,-19.065971,-171.18814,-19.273514,174.67348,-15.635982,-30.370478,-19.01252,-171.53471,-2.9401383,-161.77885
8536962729,-3.1180305,-142.49112,-9.4894409,-78.026093,-23.459898,-142.48392,-19.98168,-53.271568,-19.213243,151.0706,-23.426693,-142.3932,-2.4959311,-3.8118355,-13.972889,165.4404,-15.746815,-50.151741,-20.004553,-53.047344,-14.024487,165.46292,-3.5511842,-147.8165,-19.518755,177.35271,-19.189199,151.18404,-15.724828,-50.256271,-19.496012,177.2692,-0.9087227,-147.31468
8550449242,-3.8398461,-122.45509,-12.011141,-64.207413,-23.30011,-156.26929,-20.048351,-76.983643,-19.077929,127.16055,-23.249367,-156.17288,-5.7332339,6.7983475,-13.986709,143.48293,-15.511228,-71.057869,-20.0802,-76.588951,-14.021545,143.83438,-6.3234096,-128.33533,-20.035948,171.98798,-19.046843,126.91542,-15.508595,-71.090416,-19.962078,171.68633,-0.95022851,-130.96568
8563935755,-6.3328176,-92.033813,-19.495514,-36.135788,-23.137037,-176.2928,-20.102886,-100.52486,-18.999262,102.26033,-23.163998,-176.17578,-16.77264,24.332518,-13.838219,121.23884,-15.277648,-93.648552,-20.087713,-100.15006,-13.828054,121.61677,-11.946311,-88.292473,-19.263197,169.6741,-18.944695,102.05672,-15.245581,-93.8209,-19.274193,169.39244,-2.8686652,-110.80184
8577422268,-8.5035839,-40.85693,-19.835842,89.509308,-23.720835,162.59732,-20.114,-124.27728,-19.046261,76.792267,-23.70903,162.70425,-11.273451,-157.1767,-13.726303,97.897209,-15.151201,-117.16084,-20.075882,-124.00163,-13.680598,98.066391,-13.248405,5.1874719,-17.492035,161.0056,-19.051649,76.726967,-15.153103,-117.27932,-17.50354,160.47942,-7.2243848,-76.708237
8590908781,-7.0312057,9.7351961,-12.396133,119.47696,-24.638676,142.54205,-20.081419,-148.45935,-19.293859,52.507599,-24.60696,142.2305,-4.1137366,-143.64622,-13.723145,74.634773,-15.129588,-140.4904,-20.030077,-148.59204,-13.664847,74.524239,-7.4761491,49.460735,-16.048046,145.14412,-19.304258,52.1931,-15.137602,-140.68846,-16.075087,144.79198,-9.207181,1.7230797
8604395294,-5.608727,40.81218,-9.8293638,134.72218,-26.055204,124.18351,-20.154877,-172.72131,-19.538937,29.491976,-26.026808,124.01012,-1.8508745,-131.90401,-13.657146,52.080288,-15.157773,-163.29863,-20.095772,-173.03856,-13.638441,51.892906,-5.7481494,72.634544,-15.205141,130.28741,-19.568724,29.512533,-15.161513,-163.3577,-15.2863,130.56122,-4.1999125,47.739155
8617881807,-6.5405769,67.202454,-9.62675,147.73506,-27.385193,108.68342,-20.254753,163.31844,-19.488121,6.8703938,-27.375402,108.57401,-2.0086935,-119.94905,-13.440646,28.790586,-15.170289,174.17651,-20.277296,163.31877,-13.431802,28.289011,-5.7971587,98.263206,-13.565879,115.2402,-19.519947,7.0125871,-15.195622,174.09622,-13.586263,115.48921,-2.1264153,70.71064
8631368320,-8.8080397,108.14482,-11.536774,160.44081,-28.844994,97.913933,-20.262211,139.38217,-19.39064,-16.800623,-28.822096,98.295059,-4.3508468,-109.35535,-13.38906,3.9883494,-15.11151,152.3295,-20.325935,139.50838,-13.455194,3.6423328,-7.3098426,123.76571,-12.314374,92.836601,-19.435656,-16.576199,-15.122684,152.5511,-12.307601,93.090912,-1.7736979,90.778084
8644854833,-8.7387705,157.92702,-16.615168,174.68385,-28.792051,86.910248,-20.391214,115.19573,-19.339418,-40.967289,-28.830462,87.45636,-11.212584,-104.45455,-13.55628,-19.626526,-14.756181,129.77863,-20.431749,115.21226,-13.567328,-19.743666,-10.718254,155.86583,-11.850437,71.31102,-19.363676,-40.648682,-14.762554,129.84427,-11.833231,71.710365,-3.2493901,111.24944
8658341346,-7.3325605,-167.38235,-33.957706,-99.346893,-28.677467,66.813286,-20.589426,91.54847,-19.348351,-65.645309,-28.621391,67.717552,-19.456347,115.07024,-13.674281,-42.379093,-14.563204,105.43425,-20.606432,91.762558,-13.67435,-42.328259,-15.625405,-145.50287,-11.471386,52.342979,-19.319229,-65.54142,-14.546437,105.56933,-11.439069,52.315201,-6.0194993,138.73579
8671827859,-7.1088014,-146.81581,-17.506477,-6.2056842,-29.63917,41.103886,-20.672716,68.553886,-19.494892,-90.366959,-29.678709,41.173199,-8.0720301,107.76595,-13.703869,-64.608452,-14.551597,81.323799,-20.760267,68.950844,-13.722878,-64.38607,-13.700284,-70.668732,-10.991456,33.875511,-19.456167,-90.118538,-14.470161,81.12468,-10.952792,33.737553,-9.4368477,175.49269
8685314372,-9.0712252,-137.06409,-13.194749,3.7432959,-31.802792,15.671111,-20.684828,45.593029,-19.678545,-114.66347,-31.832664,14.351585,-5.4092612,113.50733,-13.565824,-86.222809,-14.498757,57.474274,-20.701721,45.881355,-13.592954,-86.280876,-11.144308,-32.559544,-10.392708,14.918612,-19.679607,-114.35558,-14.487803,57.310295,-10.383909,14.786464,-12.419559,-132.84105
8698800885,-15.018325,-145.77412,-12.065448,9.7981234,-35.415443,-14.77407,-20.665714,21.663504,-19.960285,-137.62042,-35.489792,-13.666071,-5.7073712,119.11489,-13.293214,-108.91189,-14.51112,33.644489,-20.656197,21.94068,-13.285969,-108.68373,-10.463662,-1.3836349,-9.8077087,-5.410068,-19.963036,-137.49486,-14.507076,33.472496,-9.7948351,-5.6270056,-11.689585,-78.603096
8712287398,-18.90836,129.64854,-12.753562,11.899535,-42.361507,-45.772419,-20.740788,-2.5161214,-20.028126,-160.06841,-42.548088,-48.027679,-7.933989,119.14487,-12.946183,-132.86743,-14.546268,10.002713,-20.727543,-2.082659,-12.923435,-132.83093,-10.695014,22.375475,-9.4470196,-25.871023,-19.999603,-159.80127,-14.532889,9.7101889,-9.4561272,-25.981962,-10.464897,-50.379078
8725773911,-12.589624,95.242821,-15.064241,7.8556356,-51.55941,-171.56694,-20.867847,-25.80043,-19.950922,176.67824,-53.106503,-166.02252,-11.025291,101.42421,-12.808079,-158.3073,-14.620246,-13.496308,-20.832127,-25.790771,-12.777969,-158.39713,-14.006017,26.62829,-8.8908453,-46.299473,-19.959198,176.56772,-14.654897,-13.633347,-8.9092674,-46.570778,-10.225808,-27.599077
8739260424,-11.274752,76.953392,-19.082899,-5.3402405,-40.867401,107.15912,-20.875406,-49.435722,-20.008692,152.85912,-40.812973,106.86856,-11.176208,67.665787,-12.889695,176.60382,-14.632736,-35.725754,-20.835747,-49.505131,-12.899899,176.43906,-21.602495,-35.824318,-8.6288576,-69.811211,-20.014959,152.68636,-14.665195,-35.987507,-8.6275263,-69.943718,-9.5980606,-20.266647
8752746937,-11.229964,45.979378,-24.696903,-43.277637,-38.329418,79.994591,-20.988165,-73.333519,-20.090954,128.78589,-38.337479,78.153313,-10.079537,50.318745,-13.141354,152.41075,-14.426077,-58.892521,-20.940645,-73.298317,-13.116319,152.30927,-13.673919,-82.192093,-8.8709717,-92.0737,-20.091513,128.80327,-14.448258,-59.15377,-8.8730764,-92.187363,-9.1676998,-20.128656
8766233450,-8.4640703,15.681017,-23.585108,-114.41753,-37.513134,70.404129,-21.099756,-96.54985,-20.242327,104.76173,-37.694122,70.334915,-11.603569,43.094933,-13.343142,129.96457,-14.334456,-83.180489,-21.107155,-96.598061,-13.330923,129.89459,-10.162739,-72.332771,-9.2185469,-111.3924,-20.210588,104.70168,-14.357853,-83.345367,-9.2185507,-111.40036,-7.8191018,-20.828178
8779719963,-5.5653806,5.1465845,-17.88826,-143.73096,-35.29599,68.082901,-21.207821,-119.67014,-20.445398,80.915565,-35.24078,68.888794,-17.568136,18.316223,-13.265654,108.30258,-14.341149,-107.44275,-21.19301,-119.70307,-13.252474,108.28953,-9.4042711,-55.43071,-9.273632,-128.86327,-20.461998,80.948677,-14.353132,-107.45561,-9.2670183,-128.80203,-6.8213859,-20.71558
8793206476,-4.5519781,4.9902992,-14.142757,-151.78951,-32.885654,55.81736,-21.223118,-142.57935,-20.747215,58.100143,-32.900856,56.116486,-14.902122,-58.388195,-12.957554,85.24398,-14.418134,-131.06915,-21.254021,-142.76857,-12.984793,85.167862,-11.821014,-38.419468,-8.969121,-147.27434,-20.723104,57.991238,-14.431983,-131.0244,-8.9409876,-147.19963,-7.9720111,-18.002285
8806692989,-6.2119961,8.3464108,-12.144972,-152.85715,-30.52717,42.611164,-21.319813,-165.35051,-20.894432,36.217251,-30.543112,43.331322,-8.6790686,-63.192482,-12.765136,60.663002,-14.467919,-154.16858,-21.328396,-165.56824,-12.75696,60.577618,-24.410006,17.270573,-8.7484341,-168.64844,-20.902617,36.215256,-14.437597,-153.93407,-8.7398643,-168.5332,-14.219996,-5.8686218
8820179502,-13.62497,12.374189,-12.030487,-150.01166,-28.529222,26.680477,-21.242609,171.95245,-20.883266,14.283928,-28.55304,26.604464,-5.7165837,-50.98003,-12.681211,35.319096,-14.404043,-176.99258,-21.272881,172.00162,-12.66571,35.353241,-12.310677,147.39359,-8.9738474,171.10512,-20.89805,14.318742,-14.399056,-176.99199,-8.9494381,171.05693,-18.693945,143.72028
8833666015,-14.615775,-150.81171,-14.412069,-143.48807,-26.46158,9.0298166,-21.05611,148.57135,-20.787012,-8.9699736,-26.497856,8.879158,-4.8406997,-33.219215,-12.859534,9.5447092,-14.350959,159.77681,-21.096849,148.90034,-12.835127,9.8877621,-5.7036867,166.57455,-8.8561716,151.90132,-20.807463,-8.8430862,-14.315324,159.95218,-8.8709116,151.79675,-6.8076644,175.07434
8847152528,-4.7197108,-146.33411,-21.91486,-125.3733,-25.021759,-15.003438,-20.935171,123.57662,-20.852015,-32.560966,-25.035379,-14.902987,-5.8612871,-11.162598,-13.209912,-14.645746,-14.169436,136.44359,-20.97019,123.9272,-13.186634,-14.432758,-3.3870163,-178.74817,-8.8971567,130.34239,-20.886911,-32.473511,-14.132013,136.41336,-8.9006977,130.21484,-2.3991454,-173.8159
8860639041,-1.4387364,-137.20345,-23.634003,20.395376,-24.318253,-37.784431,-21.170908,99.07016,-20.99877,-55.846874,-24.351316,-37.666214,-8.9230947,26.720171,-13.570821,-37.19392,-14.010056,112.5139,-21.141047,99.220085,-13.526825,-37.014149,-3.5377431,-161.80534,-9.2360716,109.69373,-20.99007,-55.852345,-13.982547,112.25685,-9.233614,109.55789,-0.98418152,-160.88878
8874125554,-0.83785307,-126.0196,-14.419492,48.109436,-24.229757,-59.454556,-21.397421,75.985344,-21.076176,-78.662514,-24.292467,-59.152451,-9.7206411,91.314804,-13.666908,-58.440437,-13.9443,88.041664,-21.385765,76.322762,-13.637739,-58.515919,-6.1017141,-138.90112,-9.5178452,90.082382,-21.09354,-78.532799,-13.919736,87.865135,-9.5248594,90.141998,-1.4764806,-145.6526
8887612067,-2.668344,-111.85732,-10.825024,62.266872,-24.610817,-77.143761,-21.465481,53.954086,-21.172749,-101.76951,-24.608555,-76.897392,-6.8088598,140.83424,-13.518456,-80.504463,-13.877256,64.161644,-21.46866,54.180191,-13.506508,-80.66806,-11.802158,-87.791931,-9.6896133,71.031197,-21.183958,-101.62471,-13.864752,63.896671,-9.7061243,70.941414,-4.4611011,-125.13477
8901098580,-8.4037981,-84.917297,-9.6819553,74.404259,-24.948309,-86.783463,-21.434164,31.925861,-21.342169,-123.87824,-24.925812,-86.470192,-4.8705215,175.10406,-13.355475,-104.0565,-13.783283,40.006985,-21.446703,32.063175,-13.337141,-104.1809,-8.4840212,0.59410447,-9.8128872,50.319874,-21.330072,-123.76989,-13.776544,39.74464,-9.8456335,50.392872,-10.938536,-68.714386
8914585093,-11.242254,19.655832,-10.796462,85.6828,-23.646986,-95.034996,-21.174587,9.3547258,-21.31559,-146.24826,-23.580002,-94.423889,-4.1146483,-153.51131,-13.290848,-128.40761,-13.754649,15.743897,-21.16502,9.4716835,-13.32083,-128.73943,-3.5272815,31.18294,-10.272391,28.32645,-21.338154,-145.63995,-13.772461,15.670463,-10.304723,28.473722,-5.9920373,15.043242
8928071606,-4.0471182,62.100258,-15.227714,100.46042,-21.758142,-110.91424,-20.890276,-14.937648,-21.184923,-168.62491,-21.706585,-110.61586,-4.304204,-121.94093,-13.356529,-152.93849,-13.717299,-8.7999163,-20.922138,-15.148325,-13.363478,-153.25792,-1.6990391,51.087231,-11.073612,9.5360746,-21.177809,-168.25659,-13.757919,-8.8008575,-11.073918,9.6243858,-1.5331219,42.111362
8941558119,-1.2539837,81.193359,-26.912964,178.50188,-20.266335,-133.80688,-20.864159,-40.455391,-21.118753,167.66293,-20.232845,-133.64017,-5.291419,-88.467415,-13.538124,-177.2766,-13.786779,-32.962418,-20.861485,-40.511978,-13.552451,-177.43655,-2.0799041,67.950752,-11.340719,-8.5196733,-21.084957,167.80457,-13.801741,-33.097282,-11.309278,-8.3115597,0.30137709,60.720047
8955044632,-0.95371324,96.89341,-16.069429,-93.692116,-19.798645,-158.48804,-21.134813,-65.604645,-21.170149,144.09586,-19.809595,-158.56647,-7.1869879,-47.925858,-13.807117,159.18323,-13.797644,-56.462772,-21.101954,-65.591125,-13.800588,159.22609,-5.3792977,89.194397,-11.66778,-30.653059,-21.123531,144.12799,-13.783464,-56.548214,-11.63533,-30.710682,-0.0043678642,76.864471
8968531145,-3.0375762,114.29223,-11.715463,-75.977921,-20.019833,179.19092,-21.467447,-88.363029,-21.149378,120.63769,-20.017738,179.27705,-8.2193098,4.4556084,-13.976449,136.92331,-13.719507,-80.639687,-21.455061,-88.521263,-13.972538,137.09261,-11.730789,144.79846,-12.79653,-53.548679,-21.092537,120.39192,-13.668982,-80.874603,-12.763584,-53.831566,-2.2493103,97.122856
8982017658,-8.1648149,145.58386,-10.230154,-61.992096,-20.698299,160.92441,-21.598347,-109.99978,-21.201202,96.927109,-20.709709,160.797,-7.2756424,52.861893,-14.01838,114.31844,-13.709637,-105.10007,-21.592197,-109.85248,-14.00401,114.59656,-8.4590778,-132.29826,-14.525088,-72.019012,-21.236401,96.782867,-13.709912,-105.16459,-14.50653,-72.155907,-6.8368416,127.2457
8995504171,-11.030581,-133.68221,-10.537229,-51.439411,-21.301245,148.84425,-21.480549,-131.66995,-21.443722,73.514839,-21.299566,149.06979,-6.5047474,91.507355,-14.050996,91.824791,-13.712543,-129.73167,-21.500925,-131.62788,-14.016971,91.871872,-4.1838331,-101.17084,-16.005827,-84.846169,-21.43158,73.686127,-13.703527,-129.56767,-16.014633,-85.117981,-11.481944,-154.36462
9008990684,-6.4180059,-85.737778,-13.047238,-45.399509,-20.6551,140.9729,-21.214319,-154.03413,-21.500082,51.770432,-20.644838,140.97937,-6.3371382,128.62367,-13.947964,69.25827,-13.830117,-154.05174,-21.180637,-154.08606,-13.935264,69.053261,-2.8714914,-84.023918,-17.083858,-97.930092,-21.535738,51.430351,-13.797254,-154.17239,-17.08807,-97.949615,-5.7321835,-94.701393
9022477197,-4.5586119,-64.975227,-20.172535,-47.515694,-19.106934,125.90589,-20.919628,-178.73335,-21.484142,29.013544,-19.131435,125.9947,-6.3196607,162.32419,-13.833809,45.376545,-13.908247,-177.93092,-20.881002,-178.75751,-13.830156,45.230976,-4.106925,-68.293045,-18.736378,-111.10579,-21.472652,29.160769,-13.898189,-178.07449,-18.769638,-111.21158,-2.6948669,-75.196571
9035963710,-5.3264437,-49.275833,-26.685709,174.0244,-17.955496,105.22721,-20.892553,155.72198,-21.338686,5.9444289,-17.975555,105.27234,-7.312902,-169.4864,-13.807693,20.590933,-13.941991,157.99744,-20.903418,155.61786,-13.788401,20.587414,-7.4282541,-50.295357,-20.079378,-110.97598,-21.332479,6.0831366,-13.985668,158.04317,-20.089949,-111.07816,-2.2699516,-61.707508
9049450223,-8.3601542,-31.881681,-16.399998,157.35307,-17.376444,82.451065,-21.093679,130.94351,-21.343172,-18.132259,-17.391386,82.610565,-10.69463,-140.14658,-13.993369,-4.3886566,-14.05041,134.24284,-21.090509,131.26527,-14.001287,-4.6098509,-15.783392,-24.94195,-19.153288,-116.48,-21.333563,-18.133425,-14.027453,134.21257,-19.198997,-116.85875,-3.5238531,-52.858128
9062936736,-13.927844,-5.9081893,-13.439546,156.79536,-17.381235,60.067928,-21.365215,107.72867,-21.396561,-42.125248,-17.380808,60.354557,-15.544785,-84.955551,-14.370051,-28.021997,-14.075389,110.68318,-21.36231,107.97807,-14.401361,-28.155647,-17.922735,104.70191,-19.563446,-127.4687,-21.404112,-42.002022,-14.07233,110.7051,-19.596649,-127.61815,-6.9485574,-47.476585
9076423249,-19.483589,50.125187,-12.559125,157.80536,-17.816053,40.112679,-21.438841,85.635544,-21.551371,-65.44326,-17.812666,40.169811,-15.698376,-21.72596,-14.726187,-50.385891,-14.111788,86.878456,-21.448919,86.135788,-14.699583,-50.404987,-12.386585,132.186,-19.381632,-127.18132,-21.546148,-65.25087,-14.106122,86.945984,-19.381254,-127.23976,-12.03063,-48.074432
9089909762,-18.794378,88.07769,-12.454059,156.96388,-18.360996,23.999289,-21.320152,63.320793,-21.733238,-88.058594,-18.351568,24.265587,-15.808793,22.743048,-14.904707,-71.53244,-14.111583,63.054607,-21.291008,63.728432,-14.928905,-71.6968,-11.871518,146.19365,-17.181963,-132.59351,-21.68755,-87.95549,-14.10727,63.018394,-17.14756,-132.60699,-18.479109,-74.264053
9103396275,-17.412828,72.847427,-13.265634,153.50072,-18.456408,12.217484,-21.18185,39.930946,-21.660793,-110.68456,-18.454069,12.183779,-16.28171,55.463539,-14.812921,-92.174576,-14.101447,38.231716,-21.187195,39.886776,-14.816007,-92.349068,-13.919702,142.94852,-15.131031,-148.77739,-21.658052,-110.3318,-14.102695,38.173882,-15.107323,-148.62285,-22.553341,-142.78113
